Label TC,Pinyin,Translation,Name TC,Name EN,Others TC,Others EN,Other Possibilities,Region,Category,Sights,Voyages,Source URL,Wiki EN,Wiki ZH,LOC URL,Page,x,y,lat,lng,Kamal Angle,geometry.type,type
古里國,Gǔlǐguó,[transliteration],科澤科德,Kozhikode,,Calicut,,India,town,四指,"1,2,3,4,5,6,7",http://www.world10k.com/blog/?p=1166,https://en.wikipedia.org/wiki/Zamorin_of_Calicut,https://zh.wikipedia.org/wiki/%E7%A7%91%E6%BE%A4%E7%A7%91%E5%BE%B7%E6%89%8E%E8%8E%AB%E6%9E%97,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,12276,1526,11.2500,75.7700,4.00,Point,Feature
波羅高㟁,Bōluógāoàn,[transliteration],巴爾根那,Barguna,,,,Bangladesh,town,,,http://www.world10k.com/blog/?p=1104,https://en.wikipedia.org/wiki/Barguna,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,12152,370,22.1500,90.1167,,Point,Feature
黑兒,Hēier,[transliteration of Eyl?],,Ras el Cheil Cape,,,,Somalia,peninsula,一角三指,,http://www.world10k.com/blog/?p=1171,https://en.wikipedia.org/wiki/Eyl,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11947,3539,7.7990,49.8084,3.25,Point,Feature
白礁,Báijiāo,white reef,,Velliyamkallu,,"Sacrafice Rock, Chombala Rock Island",,India,island,,,http://www.world10k.com/blog/?p=1087,https://en.wikipedia.org/wiki/Thikkodi,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11878,1334,11.6630,75.5420,,Point,Feature
佛思洞,Fúsīdòng,Buddha Thought Cave,松布爾,Sonpur,宋那浦拉姆比塔,Sonnapurampeta,,India,building,,,http://www.world10k.com/blog/?p=1154,https://de.wikipedia.org/wiki/Bahuda,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11773,1010,19.1240,84.7870,,Point,Feature
哈哈迭微,Hāhādiéwēi,[transliteration from Malayalam],為今印度西海岸卡利卡特（Calicut）西北面海上島嶼，今地不詳。迭微或即diva譯音，島嶼之意。,Mahé,,Mayyazhi,,India,island,四指一角,,http://www.world10k.com/blog/?p=1169,"https://en.wikipedia.org/wiki/Mah%C3%A9,_India",https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%9F%83,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11686,1673,11.7917,75.4681,4.25,Point,Feature
折的希㟁,Zhédexīàn,[transliteration],恰克達哈,Chakdaha,,,,India,town,,,http://www.world10k.com/blog/?p=1400,https://en.wikipedia.org/wiki/Chakdaha,https://zh.wikipedia.org/wiki/%E6%81%B0%E5%85%8B%E8%BE%BE%E5%93%88,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11625,454,23.0800,88.5200,,Point,Feature
加加溜,Jiājiāliū,Kaka [transliteration?] Slip,卡瓦拉蒂,Kavaratti Island,,,,India,island,,,https://books.google.com.hk/books?id=tWx4CgAAQBAJ&pg=PA91&lpg=PA91&dq=%E5%8A%A0%E5%8A%A0%E6%BA%9C&source=bl&ots=dYbfJUb72Z&sig=ACfU3U14iS7iKE4kWQF4jCWQYYALRmTQ-g&hl=en&sa=X&ved=2ahUKEwjcquXVsNjpAhW4yIsBHa_1DRUQ6AEwAnoECBAQAQ#v=onepage&q=%E5%8A%A0%E5%8A%A0%E6%BA%9C&f=false,https://en.wikipedia.org/wiki/Kavaratti,https://zh.wikipedia.org/wiki/%E5%8D%A1%E7%93%A6%E6%8B%89%E8%92%82,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11508,2504,10.5700,72.6400,,Point,Feature
骨八丹,Gǔbādān,[transliteration of Kushabhadra?],曼尼克帕塔那,Manikpatna,,"Kushabhadra?, Manikapatna ",,India,town,,,http://www.world10k.com/blog/?p=1166,https://en.wikipedia.org/wiki/Manikpatna,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11422,964,19.8701,85.5638,,Point,Feature
木兒立哈必兒,Mùerlìhābìer,[transliteration],馬伯爾角,Ras Ma'bar,,"Morro Khebir, Ras Mabber",,Somalia,peninsula,,,http://www.world10k.com/blog/?p=1261,https://en.wikipedia.org/wiki/Bayla,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11422,3717,9.4734,50.8275,,Point,Feature
盆那碌,Pénnàlù,Basin That Busy,,Kadalur Point,,Cotta Point,,India,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ,https://en.wikipedia.org/wiki/Kadalur_Point_Lighthouse,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11401,1454,11.4691,75.6373,,Point,Feature
卜得法難,Bodéfǎnán,[transliteration],普圖帕坦南,Puthuppanam,,,,India,town,,,http://www.world10k.com/blog/?p=1106,https://en.wikipedia.org/wiki/Puthupparamb,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11312,1352,11.5870,75.5890,,Point,Feature
丁得把昔,Dīngdébǎxī,[transliteration],代奧格爾,Devgad,,,,India,town,,,http://www.world10k.com/blog/?p=1137,https://en.wikipedia.org/wiki/Devgad_taluka,https://zh.wikipedia.org/wiki/%E4%B8%81%E5%BE%97%E6%8A%8A%E6%98%94,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,11305,1354,16.3735,73.3778,,Point,Feature
歇立,Xiēlì,[transliteration],,Ezhimala,,Mount Eli or Delly,,India,mountain,四指二角,,http://www.world10k.com/blog/?p=1366,"https://en.wikipedia.org/wiki/Ezhimala_(hill,_Kannur)",,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,10980,1543,12.0183,75.2158,4.50,Point,Feature
烏里舍城,Wūlǐshìchéng,[transliteration of Orissa] City,克塔克,Cuttack,,Orissa City,,India,town,,,http://www.world10k.com/blog/?p=1348,https://en.wikipedia.org/wiki/Eastern_Ganga_dynasty,https://zh.wikipedia.org/wiki/%E4%B8%9C%E6%81%92%E4%BC%BD%E7%8E%8B%E6%9C%9D,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,10937,566,20.5236,85.7881,,Point,Feature
安都里溜,Āndōulǐliū,[transliteration],安德羅特島,Andrott Island,,Androth Island,,India,island,北辰四指,,http://www.world10k.com/blog/?p=1075,https://en.wikipedia.org/wiki/Andrott,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%B7%E7%BD%97%E7%89%B9%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,10824,2341,10.8100,73.6700,4.00,Point,Feature
哈甫泥,Hāfǔní (Hāfǔer),[transliteration],哈丰,Xaafuun,哈甫兒,Hafun,,Somalia,peninsula,一角四指,,http://www.world10k.com/blog/?p=1169,https://en.wikipedia.org/wiki/Hafun,,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,10791,3783,10.4535,51.2381,4.25,Point,Feature
烏里舍塔,Wūlǐshìtǎ,[transliteration],普里,Puri,,,,India,town,,,http://www.world10k.com/blog/?p=1348,https://en.wikipedia.org/wiki/Puri,https://zh.wikipedia.org/wiki/%E6%99%AE%E9%87%8C,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,10791,1084,19.8106,85.8314,,Point,Feature
旁不八丹,Pángbùbādān,[transliteration],巴特那,Patna,帕特納，華氏城,Patana,,India,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ,https://en.wikipedia.org/wiki/Patna,https://zh.wikipedia.org/wiki/%E5%B7%B4%E7%89%B9%E9%82%A3,https://loc.gov/resource/g7821rm.gct00058/?sp=18,36,10703,532,25.6000,85.1000,,Point,Feature
莽葛奴兒,Mǎnggénúer,[transliteration],門格洛爾,Mangalore,,,,India,town,五指,,http://www.world10k.com/blog/?p=1245,https://en.wikipedia.org/wiki/Mangalore,https://zh.wikipedia.org/wiki/%E9%97%A8%E6%A0%BC%E6%B4%9B%E5%B0%94,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,10530,1338,12.869543,74.840802,5.00,Point,Feature
須多大嶼（番名連古荅剌）,Xūduōdàyǔ (fānmíngliángǔdālá),[transliteration],索科特拉島,Socotra Island,速古答剌，索科特拉群島,Suquṭrā,,Yemen,island,,,http://www.world10k.com/blog/?p=1373,https://en.wikipedia.org/wiki/Socotra,https://zh.wikipedia.org/wiki/%E7%B4%A2%E7%A7%91%E7%89%B9%E6%8B%89%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,10359,2650,12.5115,53.3580,,Point,Feature
阿者刁,Āzhědiāo,[transliteration],安吉迪烏島,Anjediva Island,,Anjadip Island,,India,island,六指,,http://www.world10k.com/blog/?p=1069,https://en.wikipedia.org/wiki/Anjediva_Island,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,10090,1379,14.7609,74.1113,6.00,Point,Feature
阿丹,Ādān,[transliteration],亞丁,Aden,,"Adin, Adan",,Yemen,town,北辰五指,"5,6,7",http://www.world10k.com/blog/?p=1067,https://en.wikipedia.org/wiki/Aden,https://zh.wikipedia.org/wiki/%E4%BA%9E%E4%B8%81,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,9560,3554,12.8000,45.0333,5.00,Point,Feature
纏打兀兒,Chándǎwùer,[transliteration of Sindapur],果阿邦,Goa,,"Sindapur, Sandabur, Mahassapatam, Gomanchala",,India,town,六指二角,,http://www.world10k.com/blog/?p=1109,https://en.wikipedia.org/wiki/Goa,https://zh.wikipedia.org/wiki/%E6%9E%9C%E9%98%BF%E9%82%A6,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,9518,1419,15.5000,73.8300,6.50,Point,Feature
破兒牙,Pòeryá,[transliteration],,Velaneshwar,,Boria Headland,,India,peninsula,六指,,http://www.world10k.com/blog/?p=1282,https://en.wikipedia.org/wiki/Velneshwar,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,9267,1310,17.4047,73.1704,6.00,Point,Feature
剌撒,Lásā,[transliteration],穆卡拉,Mukalla,,,,Yemen,town,,"5,6,7",http://www.world10k.com/blog/?p=1214,https://en.wikipedia.org/wiki/Mukalla,https://zh.wikipedia.org/wiki/%E7%A9%86%E5%8D%A1%E6%8B%89,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,9150,3728,14.5250,49.1581,,Point,Feature
跛兒牙,Bǒeryá,[transliteration],班果德,Bankot,,,,India,town,八指,,http://www.world10k.com/blog/?p=1105,https://en.wikipedia.org/wiki/Bankot,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,9124,1283,17.9833,73.0500,8.00,Point,Feature
起兒末兒,Qǐermòer,[transliteration],焦爾,Chaul,,Chemulaka,,India,town,八指,,http://www.world10k.com/blog/?p=1284,https://en.wikipedia.org/wiki/Chaul,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,8711,1264,18.5461,72.9272,8.00,Point,Feature
失里兒,Shīlǐer,[transliteration],阿司斯爾,Ash-Shihr,,"al-Shir, Shihr, al-Asʿā",,Yemen,town,北辰六指,,http://www.world10k.com/blog/?p=1309,https://en.wikipedia.org/wiki/Ash_Shihr,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,8645,3802,14.7640,49.5721,6.00,Point,Feature
馬哈音,Mǎhāyīn,[transliteration of Maharashtra],孟買,"Mahim, Mumbai",,,,India,town,九指,,http://www.world10k.com/blog/?p=1234,https://en.wikipedia.org/wiki/Mahim,https://zh.wikipedia.org/wiki/%E5%AD%9F%E4%B9%B0,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,8580,1296,18.9750,72.8258,9.00,Point,Feature
加剌哈,Jiāláhā,[transliteration],盖勒哈特,Qalhat,,"Galhat, Calha",,Oman,town,,,http://www.world10k.com/blog/?p=11844,https://en.wikipedia.org/wiki/Qalhat,https://zh.wikipedia.org/wiki/%E7%9B%96%E5%8B%92%E5%93%88%E7%89%B9,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,8539,2318,22.7000,59.3667,,Point,Feature
麻樓,Málóu,[transliteration],,Maroli,,,,India,town,十指,,https://www.geog.ntu.edu.tw/index.php/tw/72-journal/volumn/journal41-60?limit=5&start=50&contentbuilder_download_file=377773f0e825f0137d43ed777b170dfc3bc6794f,https://en.wikipedia.org/wiki/Maroli,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,8452,1229,21.0240,72.8890,10.00,Point,Feature
羅法,Luófǎ,[transliteration],,Al Luḩayyah,,,,Yemen,town,北辰七指,,http://www.world10k.com/blog/?p=1229,https://en.wikipedia.org/wiki/Al_Lu%E1%B8%A9ayyah,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,37,8114,3883,15.7037,42.6860,9.00,Point,Feature
佐法兒,Zuǒfǎer,[transliteration],佐法爾省,Dhofar,,"Djofar, Ẓufār, Dufar",,Oman,town,北辰八指,"6,7",http://www.world10k.com/blog/?p=2266,https://en.wikipedia.org/wiki/Dhofar_Governorate,https://zh.wikipedia.org/wiki/%E4%BD%90%E6%B3%95%E7%88%BE%E7%9C%81,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,7473,3537,18.3107,51.9339,8.00,Point,Feature
坎八葉城,Kǎnbāyèchéng,[transliteration],肯帕德,Khambhat,,"Cambay City, Cambaet, Camanes, Khambat",,India,town,十一指,,http://www.world10k.com/blog/?p=1210,https://en.wikipedia.org/wiki/Khambhat,https://zh.wikipedia.org/wiki/%E8%82%AF%E5%B8%95%E5%BE%B7,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,7176,1157,22.3000,72.6200,11.00,Point,Feature
刁元,Diāoyuán,[transliteration],第烏,Diu,,,,India,town,,,http://www.world10k.com/blog/?p=1136,"https://en.wikipedia.org/wiki/Diu,_India",https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B9%8C,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,7009,1428,20.7150,70.9844,,Point,Feature
阿胡那,Āhúnà,Flatter Beard That,,Ras al Madrakah,,,coast of Dhufar [南溟網1069],Oman,peninsula,北辰九指,,https://www.geog.ntu.edu.tw/index.php/tw/72-journal/volumn/journal41-60?limit=5&start=50&contentbuilder_download_file=377773f0e825f0137d43ed777b170dfc3bc6794ff,https://en.wikipedia.org/wiki/Duqm,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6845,3454,19.0042,57.8448,9.00,Point,Feature
雜葛得,Zágédé,[transliteration],德瓦尔卡,Dwarka,,,,India,town,十二指,,http://www.world10k.com/blog/?p=1392,https://en.wikipedia.org/wiki/Dwarka,https://zh.wikipedia.org/wiki/%E5%BE%B7%E7%93%A6%E5%B0%94%E5%8D%A1,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6786,1339,22.2466,68.9690,12.00,Point,Feature
新得,Xīndé,[transliteration],信德省,Sindh,,,,Pakistan,town,,,http://www.world10k.com/blog/?p=1369,https://en.wikipedia.org/wiki/Sindh,https://zh.wikipedia.org/wiki/%E4%BF%A1%E5%BE%B7%E7%9C%81,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6692,1030,26.3500,68.8500,,Point,Feature
碟于里,Diéyúlǐ,[transliteration],提䫻,Debal,,,,Pakistan,town,,,http://www.world10k.com/blog/?p=1137,https://en.wikipedia.org/wiki/Debal,https://zh.wikipedia.org/wiki/%E6%8F%90%E4%AB%BB,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6585,1083,24.7498,67.5212,,Point,Feature
大灣,Dàwān,Big Bay,馬西拉灣,Gulf of Masirah,,,,Oman,water body,北辰九指 二角,,http://www.world10k.com/blog/?p=1119,https://en.wikipedia.org/wiki/Masirah_Island,https://zh.wikipedia.org/wiki/%E9%A6%AC%E8%A5%BF%E6%8B%89%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6383,3357,20.3091,58.5470,9.50,Point,Feature
離坎八菓八日路,líkǎnbāguǒbārìlù,eight days away?,,,,,,Pakistan,descriptor,,,,,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6297,1400,,,,Point,Feature
千佛池番名撒昔靈,Qiānfúchífānmíngsāxīlíng,"10,000 Buddha Pond (foreign name: Saxiling)",,Ghaz Ab Kaur,,Hor Batt Gorge,,Pakistan,water body,,,http://www.world10k.com/blog/?p=1285,https://en.wikipedia.org/wiki/Hingol_National_Park,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6287,964,25.3951,65.0806,,Point,Feature
吳實記落,Wúshíjìluò,Shout Real Remember Drop,,Sir Creek,,"Bhitaro Creek, Ban Ganga",,Pakistan/India,water body,,,https://www.geog.ntu.edu.tw/index.php/tw/72-journal/volumn/journal41-60?limit=5&start=50&contentbuilder_download_file=377773f0e825f0137d43ed777b170dfc3bc6794f,https://en.wikipedia.org/wiki/Sir_Creek,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,6080,1663,23.7333,68.0500,,Point,Feature
客實,Kèshí,[transliteration],科奇县,Kech,,,,Pakistan,town,十三指,,http://www.world10k.com/blog/?p=1211,https://en.wikipedia.org/wiki/Kech_District,https://zh.wikipedia.org/wiki/%E7%A7%91%E5%A5%87%E5%8E%BF,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,5972,1135,25.9810,62.0756,13.00,Point,Feature
都里馬新富,Dōulǐmǎxīnfù,[transliteration],,Musandam Peninsula,,,,Oman/UAE,peninsula,,,http://www.world10k.com/blog/?p=1144,https://en.wikipedia.org/wiki/Musandam_Peninsula,,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,5911,1705,26.3800,56.5260,,Point,Feature
木克郎,Mùkèláng,[transliteration],莫克蘭,Makran Coast,,,,Pakistan,town,,,http://www.world10k.com/blog/?p=1261,https://en.wikipedia.org/wiki/Makran,https://zh.wikipedia.org/wiki/%E8%8E%AB%E5%85%8B%E5%85%B0,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,5801,1257,25.4283,61.8236,,Point,Feature
八思尼,Bāsīní,[transliteration],伯斯尼,Pasni,,,,Pakistan,town,,,http://www.world10k.com/blog/?p=1079,https://en.wikipedia.org/wiki/Pasni_(city),https://zh.wikipedia.org/wiki/%E4%BC%AF%E6%96%AF%E5%B0%BC,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,5740,695,25.2594,63.2250,,Point,Feature
克瓦荅兒 (克瓦答兒),Kèwǎdāer (Kèwǎdáer),[transliteration],瓜達爾,Gwadar,,,,Pakistan,town,,,http://www.world10k.com/blog/?p=2242,https://en.wikipedia.org/wiki/Gwadar,https://zh.wikipedia.org/wiki/%E7%93%9C%E8%BE%BE%E5%B0%94,https://loc.gov/resource/g7821rm.gct00058/?sp=19,38,5563,1138,25.1947,62.1839,,Point,Feature
迭微,Diéwēi,[transliteration],提維,Tiwi,,,,Oman,town,,,http://www.world10k.com/blog/?p=1137,"https://en.wikipedia.org/wiki/Tiwi,_Oman",,https://loc.gov/resource/g7821rm.gct00058/?sp=20,39,4925,2601,22.8403,59.2353,,Point,Feature
古里牙,Gǔlǐyá,[transliteration],古賴亞特,Quraiyat,,,,Oman,town,,,http://www.world10k.com/blog/?p=1166,"https://en.wikipedia.org/wiki/Qurayyat,_Oman",https://zh.wikipedia.org/wiki/%E5%8F%A4%E8%B5%96%E4%BA%9A%E7%89%B9,https://loc.gov/resource/g7821rm.gct00058/?sp=20,39,4015,2769,23.2670,58.8875,,Point,Feature
克瓦荅兒 (克瓦答兒),Kèwǎdāer (Kèwǎdáer),[transliteration],恰巴哈爾,Chabahar,,,,Iran,town,,,http://www.world10k.com/blog/?p=2242,https://en.wikipedia.org/wiki/Chabahar,https://zh.wikipedia.org/wiki/%E6%81%B0%E5%B7%B4%E5%93%88%E7%88%BE,https://loc.gov/resource/g7821rm.gct00058/?sp=20,39,3891,961,25.2919,60.6431,,Point,Feature
查實,Cháshí,[transliteration],賈斯克,Jask,,,,Iran,town,,,http://www.world10k.com/blog/?p=1108,https://en.wikipedia.org/wiki/Jask,https://zh.wikipedia.org/wiki/%E8%B3%88%E6%96%AF%E5%85%8B,https://loc.gov/resource/g7821rm.gct00058/?sp=20,39,3622,805,25.6555,57.7687,,Point,Feature
苦思荅兒 (苦思答兒),Kǔsīdāer (Kǔsīdáer),[transliteration],庫海斯塔克,Kouhestak,,,,Iran,town,,,http://www.world10k.com/blog/?p=1212,https://en.wikipedia.org/wiki/Kuhestak,,https://loc.gov/resource/g7821rm.gct00058/?sp=20,39,3405,895,26.8043,57.0188,,Point,Feature
麻實吉,Máshíjí,[transliteration],馬斯喀特,Muscat ,,,,Oman,town,看北辰十二指,,http://www.world10k.com/blog/?p=1240,https://en.wikipedia.org/wiki/Muscat,https://zh.wikipedia.org/wiki/%E9%A9%AC%E6%96%AF%E5%96%80%E7%89%B9,https://loc.gov/resource/g7821rm.gct00058/?sp=20,39,3355,2707,23.6054,58.3703,12.00,Point,Feature
龜嶼,Guīyǔ,Tortoise Island,費赫勒島,Al Fahal Island,,"Ǧazīrat al-Faḥl, Shark Island",,Oman,island,,,http://www.world10k.com/blog/?p=1168,https://de.wikipedia.org/wiki/Al_Fahal,https://zh.wikipedia.org/zh-hk/%E8%B4%B9%E8%B5%AB%E5%8B%92%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=20,39,2950,2832,23.6808,58.4839,,Point,Feature
亞東灾記嶼 (亞束災記嶼),Yàdōngzāijìyǔ (Yàshùzāijìyǔ),[transliteration],迪馬尼亞特群島,Ad Dimaniyat Islands,,,,Oman,island,,,http://www.world10k.com/blog/?p=2239,https://en.wikipedia.org/wiki/Ad_Dimaniyat_Islands,https://baike.baidu.com/item/%E8%BF%AA%E6%9B%BC%E5%B0%BC%E4%BA%9A%E7%BE%A4%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=20,40,2443,2816,23.8560,58.0750,,Point,Feature
撒剌抹嶼,Sālámǒyǔ,[transliteration],薩拉馬島,Quoin Island,赛莱麦岛，角落岛,As Salamah Island,,Oman,island,,,http://www.world10k.com/blog/?p=1296,https://en.wikipedia.org/wiki/Quoin_Island_(Persian_Gulf),https://baike.baidu.com/item/%E8%90%A8%E6%8B%89%E9%A9%AC%E5%B2%9B/212148,https://loc.gov/resource/g7821rm.gct00058/?sp=20,40,2027,2877,26.5087,56.4603,,Point,Feature
苦碌麻剌,Kǔlùmálá,Bitter Busy Hemp Slash,米納卜,Minab,,"Harmosia, Harmozeia",,Iran,town,,,http://www.world10k.com/blog/?p=1212,https://en.wikipedia.org/wiki/Minab,https://zh.wikipedia.org/wiki/%E7%B1%B3%E7%B4%8D%E5%8D%9C,https://loc.gov/resource/g7821rm.gct00058/?sp=20,40,1795,1240,27.1467,57.0800,,Point,Feature
假忽魯謨斯,Jiǎhūlǔmósī,[transliteration],格甚姆島,Qeshm Island,,False Hormuz,,Iran,island,,,http://www.world10k.com/blog/?p=1188,https://en.wikipedia.org/wiki/Qeshm_Island,https://zh.wikipedia.org/wiki/%E6%A0%BC%E4%BB%80%E5%A7%86%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=20,40,1468,3741,26.7559,55.7848,,Point,Feature
忽魯莫斯,Hūlǔmòsī,[transliteration],"霍爾木茲, 忽里模子",Hormuz,,,,Iran,island,,"4,5,6,7",http://www.world10k.com/blog/?p=2243,https://en.wikipedia.org/wiki/Hormuz_Island,https://zh.wikipedia.org/wiki/%E9%9C%8D%E7%88%BE%E6%9C%A8%E8%8C%B2%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=20,40,1042,2780,27.0936,56.4522,,Point,Feature
剌兒可束,Láerkěshù,[transliteration],拉臘克島,Larak Island,,,,Iran,island,,,http://www.world10k.com/blog/?p=1214,https://en.wikipedia.org/wiki/Larak_Island,https://zh.wikipedia.org/wiki/%E6%8B%89%E8%87%98%E5%85%8B%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=20,40,900,3948,26.8588,56.3605,,Point,Feature
阿撥把丹,Ābōbǎdān,[transliteration],,Puttanapur?,,Putthanapura?,,India,town,,,https://books.google.com.hk/books/about/Zheng_He.html?id=9BeFQgAACAAJ,,,,,,,11.7649,76.6452,,,
黎代,Lide,Black Generation,实格里,Sigli,,,,Indonesia,town,,,http://www.world10k.com/blog/?p=1219,https://en.wikipedia.org/wiki/Sigli,,,,,,5.3862,95.9613,,,
比剌,Bǐlá,[transliteration],阿卜杜勒庫裡島,Abd al Kuri,,,Bitra Atoll [Mills 212],Yemen,island,,4,http://www.world10k.com/blog/?p=1097,https://en.wikipedia.org/wiki/Abd_al_Kuri,https://zh.wikipedia.org/wiki/%E9%98%BF%E5%8D%9C%E6%9D%9C%E5%8B%92%E5%BA%AB%E9%87%8C%E5%B3%B6,,,,,12.1858,52.2383,,,
孫剌,Sūnlá,Grandson Slash,,Chetlat Atoll,,,,India,island,,4,https://books.google.com.hk/books/about/Zheng_He.html?id=9BeFQgAACAAJ,https://en.wikipedia.org/wiki/Chetlat_Island,,,,,,11.6921,72.7123,,,
沙里灣泥,Shālǐwānní,[transliteration],沙爾偉恩角,Ra's Sharwayn,,,Cannanore [Mills 215],Yemen,peninsula,,5,http://www.world10k.com/blog/?p=1300,https://ceb.wikipedia.org/wiki/Ra's_Sharwayn,,,,,,15.3412,51.6614,,,
溜山,Liūshān,Slip Islands,馬爾代夫群島和拉克代夫群島,Maladives and Laccadive Islands,,,,Maldives,area,,"5,6,7",http://www.world10k.com/blog/?p=1225,https://en.wikipedia.org/wiki/Maldives,https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%B0%94%E4%BB%A3%E5%A4%AB,,,,,8.5747,72.6321,,,
竹步,Zhúbù,[transliteration],准博,Giumbo,,"Ajuran Sultanate, Jubba River",,Somalia,town,,5,http://www.world10k.com/blog/?p=1412,https://en.wikipedia.org/wiki/Jubba_River,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%B7%B4%E6%B2%B3,,,,,-0.2491,42.6194,,,
墨加,Mòjiā,[transliteration from Arabic],麥加,Mecca,天方國,Makkah,,Saudi Arabia,town,,7,http://www.world10k.com/blog/?p=1260,https://en.wikipedia.org/wiki/Mecca,https://zh.wikipedia.org/wiki/%E9%BA%A5%E5%8A%A0,,,,,21.4225,39.8233,,,
